price,quantity,type,timestamp
4732000,1.8997,0,2024-04-29 00:04:10.604000
4740000,2.9886,1,2024-04-29 00:04:10.604000
4741000,7.0886,1,2024-04-29 00:04:10.604000
4742000,3.0,1,2024-04-29 00:04:10.604000
4743000,20.8682,1,2024-04-29 00:04:10.604000
4744000,6.1649,1,2024-04-29 00:04:10.604000
4738000,4.1171,0,2024-04-29 00:04:15.869000
4736000,0.3357,0,2024-04-29 00:04:15.869000
4735000,15.1006,0,2024-04-29 00:04:15.869000
4734000,0.0886,0,2024-04-29 00:04:15.869000
4733000,1.2106,0,2024-04-29 00:04:15.869000
4740000,0.5718,1,2024-04-29 00:04:15.869000
4741000,7.0886,1,2024-04-29 00:04:15.869000
4742000,3.0,1,2024-04-29 00:04:15.869000
4743000,5.8682,1,2024-04-29 00:04:15.869000
4744000,19.9579,1,2024-04-29 00:04:15.869000
4738000,4.1171,0,2024-04-29 00:04:21.098000
4735000,15.1006,0,2024-04-29 00:04:21.098000
4734000,0.0886,0,2024-04-29 00:04:21.098000
4733000,0.3399,0,2024-04-29 00:04:21.098000
4732000,1.8997,0,2024-04-29 00:04:21.098000
4740000,0.4666,1,2024-04-29 00:04:21.098000
4741000,7.0886,1,2024-04-29 00:04:21.098000
4742000,3.0,1,2024-04-29 00:04:21.098000
4743000,4.0021,1,2024-04-29 00:04:21.098000
4744000,19.9579,1,2024-04-29 00:04:21.098000
4738000,4.1171,0,2024-04-29 00:04:26.402000
4735000,15.3407,0,2024-04-29 00:04:26.402000
4734000,1.2954,0,2024-04-29 00:04:26.402000
4733000,0.0037,0,2024-04-29 00:04:26.402000
4732000,1.8997,0,2024-04-29 00:04:26.402000
4739000,3.4754,1,2024-04-29 00:04:26.402000
4740000,0.4666,1,2024-04-29 00:04:26.402000
4741000,7.0886,1,2024-04-29 00:04:26.402000
4742000,3.0,1,2024-04-29 00:04:26.402000
4743000,4.0021,1,2024-04-29 00:04:26.402000
4738000,4.1113,0,2024-04-29 00:04:31.695000
4735000,15.0046,0,2024-04-29 00:04:31.695000
4734000,0.0886,0,2024-04-29 00:04:31.695000
4733000,1.5469,0,2024-04-29 00:04:31.695000
4732000,1.8997,0,2024-04-29 00:04:31.695000
4739000,1.5623,1,2024-04-29 00:04:31.695000
4740000,0.4666,1,2024-04-29 00:04:31.695000
4741000,7.12,1,2024-04-29 00:04:31.695000
4742000,3.1022,1,2024-04-29 00:04:31.695000
4743000,9.3321,1,2024-04-29 00:04:31.695000
